productcategory,productsubcategory,saleterritory,State,Customer,OrderCount,OrderDate,Sales,Country,Territory
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,818.7,US,Tacoma
Clothing,Socks,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,11.4,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,4049.988,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,8099.976,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,1/29/2012 0:00,4049.988,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,2024.994,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,10124.97,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,8099.976,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,1/29/2012 0:00,2024.994,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,4049.988,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,2024.994,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,1/29/2012 0:00,2024.994,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,4079.988,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,2039.994,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,1/29/2012 0:00,2039.994,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,1/29/2012 0:00,2039.994,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,1/29/2012 0:00,2039.994,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,1/29/2012 0:00,2039.994,US,Woodinville
Clothing,Caps,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,10.373,US,Seattle
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,1429.4086,US,Seattle
Components,Mountain Frames,Northwest,Washington,Carolyn Farino,1,2/29/2012 0:00,1619.52,US,Puyallup
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,722.5949,US,Seattle
Components,Mountain Frames,Northwest,Washington,Carolyn Farino,1,2/29/2012 0:00,1445.1898,US,Puyallup
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,1637.4,US,Seattle
Components,Road Frames,Northwest,Washington,Peggy Justice,1,2/29/2012 0:00,551.8146,US,Port Orchard
Components,Road Frames,Northwest,Washington,Peggy Justice,1,2/29/2012 0:00,183.9382,US,Port Orchard
Clothing,Jerseys,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,86.5212,US,Casper
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,28.8404,US,Seattle
Clothing,Jerseys,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,28.8404,US,Casper
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,57.6808,US,Seattle
Clothing,Jerseys,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,28.8404,US,Casper
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,28.8404,US,Seattle
Clothing,Socks,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,89.3475,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,10124.97,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,4049.988,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,8099.976,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,4049.988,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,6074.982,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,4049.988,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,4049.988,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,4049.988,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,4079.988,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,4079.988,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,8159.976,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,4079.988,US,Casper
Bikes,Mountain Bikes,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,4079.988,US,Casper
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,8159.976,US,Seattle
Bikes,Road Bikes,Northwest,Washington,Peggy Justice,1,2/29/2012 0:00,2146.962,US,Port Orchard
Bikes,Road Bikes,Northwest,Washington,Karren Burkhardt,1,2/29/2012 0:00,874.794,US,Everett
Bikes,Road Bikes,Northwest,Washington,Karren Burkhardt,1,2/29/2012 0:00,874.794,US,Everett
Bikes,Road Bikes,Northwest,Washington,Karren Burkhardt,1,2/29/2012 0:00,838.9178,US,Everett
Bikes,Road Bikes,Northwest,Washington,Karren Burkhardt,1,2/29/2012 0:00,419.4589,US,Everett
Bikes,Road Bikes,Northwest,Washington,Karren Burkhardt,1,2/29/2012 0:00,1258.3767,US,Everett
Accessories,Helmets,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,40.373,US,Seattle
Accessories,Helmets,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,40.373,US,Casper
Accessories,Helmets,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,40.373,US,Seattle
Accessories,Helmets,Northwest,Wyoming,François Ferrier,1,2/29/2012 0:00,40.373,US,Casper
Accessories,Helmets,Northwest,Washington,Richard Bready,1,2/29/2012 0:00,20.1865,US,Seattle
Clothing,Caps,Northwest,Washington,David Johnson,1,3/30/2012 0:00,20.746,US,Longview
Components,Mountain Frames,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,714.7043,US,Kent
Components,Mountain Frames,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,714.7043,US,Kent
Components,Mountain Frames,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,1619.52,US,Kent
Components,Mountain Frames,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,722.5949,US,Kent
Components,Mountain Frames,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,722.5949,US,Kent
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,178.5808,US,Longview
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,367.8764,US,Longview
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,183.9382,US,Longview
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,551.8146,US,Longview
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,183.9382,US,Longview
Clothing,Jerseys,Northwest,Washington,David Johnson,1,3/30/2012 0:00,86.5212,US,Longview
Clothing,Jerseys,Northwest,Washington,David Johnson,1,3/30/2012 0:00,115.3616,US,Longview
Clothing,Jerseys,Northwest,Washington,David Johnson,1,3/30/2012 0:00,115.3616,US,Longview
Components,Road Frames,Northwest,Washington,David Johnson,1,3/30/2012 0:00,713.796,US,Longview
Clothing,Socks,Northwest,Oregon,Cindy Dodd,1,3/30/2012 0:00,34.2,US,Troutdale
Clothing,Socks,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,17.1,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,6074.982,US,Kent
Bikes,Mountain Bikes,Northwest,Oregon,Cindy Dodd,1,3/30/2012 0:00,4049.988,US,Troutdale
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,6074.982,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,10199.97,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,6119.982,US,Kent
Bikes,Mountain Bikes,Northwest,Oregon,Cindy Dodd,1,3/30/2012 0:00,4079.988,US,Troutdale
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,16319.952,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Scott Gode,1,3/30/2012 0:00,2039.994,US,Kent
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,4293.924,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,2146.962,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,4293.924,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,10734.81,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,6440.886,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,3499.176,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,4373.97,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,2624.382,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,874.794,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1749.588,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,838.9178,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,838.9178,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,419.4589,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1677.8356,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,419.4589,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,1258.3767,US,Longview
Bikes,Road Bikes,Northwest,Washington,David Johnson,1,3/30/2012 0:00,838.9178,US,Longview
Accessories,Helmets,Northwest,Washington,David Johnson,1,3/30/2012 0:00,80.746,US,Longview
Accessories,Helmets,Northwest,Washington,David Johnson,1,3/30/2012 0:00,80.746,US,Longview
Accessories,Helmets,Northwest,Washington,David Johnson,1,3/30/2012 0:00,100.9325,US,Longview
Clothing,Caps,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,10.373,US,Tacoma
Clothing,Caps,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,5.1865,US,Kent
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,714.7043,US,Tacoma
Components,Mountain Frames,Northwest,Washington,Andrew Kobylinski,1,4/30/2012 0:00,1429.4086,US,Kirkland
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1619.52,US,Tacoma
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,722.5949,US,Tacoma
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,722.5949,US,Tacoma
Components,Mountain Frames,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1637.4,US,Tacoma
Components,Road Frames,Northwest,Washington,Judy Thames,1,4/30/2012 0:00,178.5808,US,Wenatchee
Clothing,Jerseys,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,115.3616,US,Kent
Clothing,Socks,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,11.4,US,Woodinville
Clothing,Socks,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,34.2,US,Kent
Clothing,Socks,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,17.1,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,2742.179375,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1096.87175,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,548.435875,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1096.87175,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,548.435875,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1104.99675,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,552.498375,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,552.498375,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,552.498375,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Jean Handley,1,4/30/2012 0:00,1104.99675,US,Kent
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,552.498375,US,Woodinville
Bikes,Mountain Bikes,Northwest,Washington,Henry Campen,1,4/30/2012 0:00,1657.495125,US,Tacoma
Bikes,Mountain Bikes,Northwest,Washington,Jovita Carmody,1,4/30/2012 0:00,552.498375,US,Woodinville
Clothing,Caps,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,10.373,US,Cheyenne
Clothing,Caps,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,15.5595,US,Seattle
Clothing,Caps,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,10.373,US,Bellingham
Accessories,Locks,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,105,US,Seattle
Clothing,Gloves,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,91.176,US,Cheyenne
Clothing,Gloves,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,581.247,US,Seattle
Clothing,Gloves,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,136.764,US,Cheyenne
Clothing,Gloves,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,357.29595,US,Seattle
Clothing,Gloves,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,22.794,US,Cheyenne
Clothing,Gloves,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,113.97,US,Seattle
Clothing,Gloves,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,113.0312,US,Seattle
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,5209.9089,US,Seattle
Components,Handlebars,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,196.8054,US,Seattle
Components,Wheels,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,392.658,US,Cheyenne
Components,Wheels,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,588.987,US,Seattle
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,780.8182,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1561.6364,US,Bellingham
Components,Road Frames,Northwest,Idaho,Shirley Bruner,1,5/30/2012 0:00,780.8182,US,Sandpoint
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2342.4546,US,Bellingham
Components,Road Frames,Northwest,Idaho,Shirley Bruner,1,5/30/2012 0:00,780.8182,US,Sandpoint
Components,Wheels,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,792.144,US,Bellingham
Components,Handlebars,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,262.4072,US,Bellingham
Components,Wheels,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,36.447,US,Cheyenne
Components,Wheels,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,182.235,US,Seattle
Components,Handlebars,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,97.178,US,Seattle
Components,Wheels,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,52.647,US,Cheyenne
Components,Wheels,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,52.647,US,Seattle
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,735.7528,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1471.5056,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,735.7528,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,919.691,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2108.434328,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1011.66,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1011.66,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1618.656,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,404.664,US,Bellingham
Components,Wheels,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,472.773,US,Bellingham
Clothing,Jerseys,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,28.8404,US,Cheyenne
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,259.5636,US,Seattle
Clothing,Jerseys,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,86.5212,US,Bellingham
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,57.6808,US,Seattle
Clothing,Jerseys,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,86.5212,US,Seattle
Clothing,Jerseys,Northwest,Idaho,Shirley Bruner,1,5/30/2012 0:00,28.8404,US,Sandpoint
Clothing,Bib-Shorts,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,161.982,US,Seattle
Clothing,Bib-Shorts,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,53.994,US,Cheyenne
Clothing,Bib-Shorts,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,107.988,US,Seattle
Clothing,Shorts,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,179.97,US,Seattle
Clothing,Shorts,Northwest,Idaho,Shirley Bruner,1,5/30/2012 0:00,35.994,US,Sandpoint
Clothing,Shorts,Northwest,Washington,Peggy Justice,1,5/30/2012 0:00,71.988,US,Port Orchard
Accessories,Pumps,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,35.982,US,Seattle
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,1464.792,US,Seattle
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,837.024,US,Seattle
Components,Mountain Frames,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,418.512,US,Cheyenne
Components,Mountain Frames,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,1255.536,US,Seattle
Components,Wheels,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,250.83,US,Seattle
Components,Handlebars,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,67.549,US,Cheyenne
Components,Handlebars,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,202.647,US,Seattle
Components,Wheels,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,141.615,US,Cheyenne
Components,Wheels,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,283.23,US,Seattle
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1622.2635,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,648.9054,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1946.7162,US,Bellingham
Components,Road Frames,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,973.3581,US,Bellingham
Components,Wheels,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,447.093,US,Bellingham
Bikes,Mountain Bikes,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,2458.9178,US,Cheyenne
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,12294.589,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,13976.48952,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,9835.6712,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,4971.4072,US,Cheyenne
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,2485.7036,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,3728.5554,US,Seattle
Bikes,Mountain Bikes,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,1242.8518,US,Cheyenne
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,7457.1108,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,5831.946,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,4535.958,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,647.994,US,Seattle
Bikes,Mountain Bikes,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,3887.964,US,Seattle
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,3926.8125,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2617.875,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2617.875,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,16665.60168,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,11728.08,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2932.02,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,6823.784688,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1800.7875,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2401.05,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,6002.625,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,3758.352,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,3758.352,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,3758.352,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2348.97,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1973.1348,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,4895.566676,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,2348.97,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,1409.382,US,Bellingham
Bikes,Road Bikes,Northwest,Washington,Scott Culp,1,5/30/2012 0:00,5340.618192,US,Bellingham
Accessories,Helmets,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,30.27978,US,Cheyenne
Accessories,Helmets,Northwest,Washington,Richard Bready,1,5/30/2012 0:00,30.27978,US,Seattle
Accessories,Helmets,Northwest,Wyoming,Eva Corets,1,5/30/2012 0:00,45.41967,US,Cheyenne
